lat_idx,lon_idx,lat,lon,EPHI_p1,EPHI_p2,EPHI_change,EPHI_change_pct
40,212,45.0,123.0,0.185272241569847,0.17633575853911268,-0.008936483030734327,-4.8234333189979255
40,213,45.0,123.25,0.1785228506353873,0.1715666192001442,-0.006956231435243099,-3.8965496072267034
40,214,45.0,123.5,0.18077494395695734,0.17072017717354726,-0.01005476678341008,-5.562035624695936
40,215,45.0,123.75,0.21227612239877022,0.19639362065710034,-0.015882501741669885,-7.482001066438312
40,216,45.0,124.0,0.18830002943577123,0.17525310832557067,-0.01304692111020056,-6.928793983354548
40,217,45.0,124.25,0.20851312200642824,0.19167226151744315,-0.016840860488985088,-8.076643007851517
40,218,45.0,124.5,0.21585120652765763,0.19646728751093495,-0.019383919016722678,-8.980222686056175
40,219,45.0,124.75,0.19516095997914631,0.18448653422137667,-0.01067442575776964,-5.469549729059666
40,220,45.0,125.0,0.21659406834707406,0.2132141135831911,-0.0033799547638829752,-1.5605019978972265
40,221,45.0,125.25,0.2362513752398249,0.23463817163749262,-0.0016132036023322749,-0.6828335287761479
40,222,45.0,125.5,0.20876610604139562,0.20349367343435493,-0.005272432607040689,-2.525521363125504
40,223,45.0,125.75,0.21251506432821357,0.2072671786113874,-0.005247885716826162,-2.4694182190873755
40,224,45.0,126.0,0.19524582384213934,0.19289916161943915,-0.002346662222700191,-1.2019013654281898
40,225,45.0,126.25,0.23437653139109338,0.23131509792647342,-0.003061433464619956,-1.3062030769247466
40,226,45.0,126.5,0.27598198888743647,0.2658124787309803,-0.010169510156456174,-3.6848455935303686
40,227,45.0,126.75,0.2931627752673612,0.280725591929186,-0.012437183338175173,-4.242415609155222
40,228,45.0,127.0,0.28447098224641876,0.27384715874242865,-0.010623823503990104,-3.7345895247717658
40,229,45.0,127.25,0.3030779452324631,0.29060338943399433,-0.01247455579846879,-4.1159563058607604
40,230,45.0,127.5,0.29596230541344526,0.28304419716764734,-0.012918108245797921,-4.364781598707963
40,231,45.0,127.75,0.23332125708463944,0.2312876483769636,-0.002033608707675827,-0.8715916985386877
40,232,45.0,128.0,0.22328141244119237,0.2272306312742728,0.0039492188330804145,1.7687181346188212
40,233,45.0,128.25,0.21751673309822828,0.22378900312702435,0.006272270028796073,2.883580467330567
40,234,45.0,128.5,0.2237220329462533,0.22334582204253817,-0.0003762109037151462,-0.16815997010250958
40,235,45.0,128.75,0.23288519859683374,0.22773011066781515,-0.005155087929018587,-2.2135747398626964
40,236,45.0,129.0,0.2139080069885157,0.2052787986605094,-0.008629208328006288,-4.034074483462217
40,237,45.0,129.25,0.2197306322490699,0.20945281773008073,-0.010277814518989181,-4.677460950159664
40,238,45.0,129.5,0.20624519054900858,0.1970084580478934,-0.009236732501115175,-4.478520190714613
40,239,45.0,129.75,0.18432052113319247,0.18120967121968531,-0.0031108499135071577,-1.6877393219061139
40,240,45.0,130.0,0.18298098883304423,0.18168345337826874,-0.0012975354547754836,-0.7091094342917683
40,241,45.0,130.25,0.17978936532948836,0.17920490405411654,-0.000584461275371817,-0.32508111606084855
40,242,45.0,130.5,0.17803666306268576,0.17417874439706102,-0.0038579186656247377,-2.1669237106889523
40,243,45.0,130.75,0.1772308601177417,0.17025437856209108,-0.0069764815556506155,-3.9363808035552355
40,244,45.0,131.0,0.1860625353947926,0.17905814569176554,-0.007004389703027053,-3.764535234438758
40,245,45.0,131.25,0.1979631974979122,0.1949705374060382,-0.0029926600918739887,-1.511725477108214
41,41,44.75,80.25,0.18111140856167607,0.18337118684571208,0.002259778284036007,1.2477282916533983
41,42,44.75,80.5,0.12834901592970055,0.1313112799605147,0.002962264030814149,2.307975646994164
41,43,44.75,80.75,0.1279585181147829,0.13020653124545994,0.0022480131306770457,1.7568296068109397
41,44,44.75,81.0,0.13242988126972768,0.13332955178715572,0.0008996705174280362,0.6793561308082914
41,45,44.75,81.25,0.12607631029877192,0.12600069963336327,-7.561066540864858e-05,-0.05997214324361862
41,46,44.75,81.5,0.12053226672994334,0.11677322408297962,-0.003759042646963723,-3.118702359913289
41,47,44.75,81.75,0.11159154687902315,0.09719464722902119,-0.01439689965000196,-12.90142493105656
41,48,44.75,82.0,0.11651851631684819,0.11029836398652278,-0.0062201523303254125,-5.338338083031357
41,49,44.75,82.25,0.10147709227795441,0.08859094406077361,-0.012886148217180801,-12.698578494823778
41,50,44.75,82.5,0.09815840691914024,0.09058817447172562,-0.007570232447414615,-7.712260910724367
41,51,44.75,82.75,0.10589244765538261,0.09950472068331775,-0.0063877269720648555,-6.032278140225009
41,52,44.75,83.0,0.12899885228454738,0.12421588246225655,-0.004782969822290831,-3.707761532436345
41,53,44.75,83.25,0.11625959370216635,0.1086993670297407,-0.007560226672425646,-6.502884133410464
41,54,44.75,83.5,0.12289057542237158,0.11159711513340026,-0.011293460288971324,-9.189850605024843
41,55,44.75,83.75,0.09625953987805955,0.08520011350927455,-0.011059426368785,-11.48917435383023
41,56,44.75,84.0,0.10137192469811196,0.09661909980740292,-0.004752824890709037,-4.688502171447434
41,57,44.75,84.25,0.15336968649235455,0.14550856157590078,-0.007861124916453771,-5.125605389332035
41,58,44.75,84.5,0.16944124597832672,0.16123567536223132,-0.008205570616095392,-4.842723251188184
41,59,44.75,84.75,0.14585934312174756,0.14214895297207483,-0.0037103901496727265,-2.5438138347954133
41,60,44.75,85.0,0.1291320609298941,0.12425127705517662,-0.004880783874717479,-3.779684022364717
41,61,44.75,85.25,0.1182962217525314,0.11579769044851458,-0.002498531304016824,-2.1120972986302142
41,62,44.75,85.5,0.07632366420174085,0.07681599616990548,0.0004923319681646304,0.6450580869169028
41,63,44.75,85.75,0.07080298392152913,0.07061688722938464,-0.0001860966921444912,-0.2628373577457441
41,64,44.75,86.0,0.07834489498159855,0.0770254913168941,-0.001319403664704455,-1.684096538790885
41,65,44.75,86.25,0.10733609131188074,0.10586946500137134,-0.0014666263105093946,-1.3663869184950075
41,66,44.75,86.5,0.10905212936796697,0.10548713156489815,-0.00356499780306882,-3.2690767468094983
41,67,44.75,86.75,0.10827155966611801,0.10331456011606406,-0.00495699955005395,-4.578302525002945
41,68,44.75,87.0,0.08699238376492882,0.08159876174505915,-0.005393622019869676,-6.200108315739851
41,69,44.75,87.25,0.0870924798041518,0.08163968468074498,-0.005452795123406823,-6.260925324056374
41,70,44.75,87.5,0.1004911259431983,0.0947629183028047,-0.005728207640393598,-5.7002124183894765
41,71,44.75,87.75,0.09327181076670207,0.08867865391433373,-0.004593156852368344,-4.924485559583556
41,72,44.75,88.0,0.07980740120231407,0.0781295570607876,-0.0016778441415264689,-2.102366592884143
41,73,44.75,88.25,0.0858990091004819,0.08639434576814634,0.0004953366676644366,0.5766500368880947
41,74,44.75,88.5,0.07225674467582986,0.07364239451940217,0.001385649843572312,1.9176754360978245
41,75,44.75,88.75,0.06865403158799407,0.06979480244859676,0.0011407708606026856,1.6616225358019308
41,76,44.75,89.0,0.0509747786543224,0.05252492558933121,0.0015501469350088087,3.041007682487238
41,77,44.75,89.25,0.06133466982220429,0.06258971016215088,0.0012550403399465906,2.0462168355755015
41,78,44.75,89.5,0.05739192588630248,0.056881742458033846,-0.0005101834282686332,-0.8889463463542645
41,79,44.75,89.75,0.07832102697467139,0.0771816773162525,-0.0011393496584188867,-1.4547174653204515
41,80,44.75,90.0,0.06868842466062718,0.06964411741719198,0.0009556927565648049,1.3913447007798632
41,81,44.75,90.25,0.06993837761607788,0.07345948979938535,0.0035211121833074732,5.034592313016448
41,82,44.75,90.5,0.07023887885605083,0.07389193401696964,0.0036530551609188083,5.200901865767908
41,83,44.75,90.75,0.06289673202888024,0.06624992906577275,0.003353197036892505,5.331273865473361
41,84,44.75,91.0,0.047676049945081476,0.048032508117910565,0.0003564581728290883,0.7476671688189271
41,85,44.75,91.25,0.0721870227647598,0.071669278568742,-0.0005177441960177998,-0.7172261386994778
41,86,44.75,91.5,0.06828392078798029,0.06530875937005273,-0.0029751614179275576,-4.357045382858656
41,87,44.75,91.75,0.06381843585967831,0.06229097155940039,-0.0015274643002779198,-2.393453051147248
41,88,44.75,92.0,0.05709976642027142,0.05698973790681453,-0.00011002851345688625,-0.1926952076249198
41,89,44.75,92.25,0.047393802034198164,0.048851091920324614,0.0014572898861264505,3.0748533005959455
41,90,44.75,92.5,0.0345353051116432,0.035891804095634736,0.0013564989839915387,3.927861588615906
41,91,44.75,92.75,0.025280652658866254,0.026750663778275532,0.0014700111194092778,5.81476728170515
41,92,44.75,93.0,0.027133955269141495,0.028571090558031368,0.001437135288889873,5.296446001458095
41,93,44.75,93.25,0.0479213787027317,0.04682765093669624,-0.00109372776603546,-2.28233785346646
41,94,44.75,93.5,0.048392464019837066,0.045736747608383664,-0.0026557164114534015,-5.487871852040369
41,95,44.75,93.75,0.05412007944477914,0.04854985284844173,-0.005570226596337408,-10.292347412425604
41,96,44.75,94.0,0.04935651771284256,0.0448759983814331,-0.004480519331409458,-9.077867602972379
41,167,44.75,111.75,0.08591255549404828,0.08647883414462393,0.0005662786505756523,0.6591337521264655
41,168,44.75,112.0,0.10378480203090953,0.10693051455424032,0.0031457125233307903,3.030995349775706
41,169,44.75,112.25,0.08410578712557586,0.08696029275336875,0.0028545056277928943,3.3939467489091046
41,170,44.75,112.5,0.11704585329218473,0.11704336989672438,-2.4833954603425967e-06,-0.002121728699045176
41,171,44.75,112.75,0.10649358788841344,0.10672901115885182,0.00023542327043837852,0.22106802400634742
41,172,44.75,113.0,0.11877430427742898,0.11869486937949116,-7.943489793782454e-05,-0.06687885769659674
41,173,44.75,113.25,0.10108256779825281,0.09693835968534828,-0.004144208112904529,-4.099824730586396
41,174,44.75,113.5,0.08438582521865096,0.08162140948815827,-0.0027644157304926864,-3.2759242720324733
41,175,44.75,113.75,0.09918997102479951,0.09661362586011239,-0.002576345164687119,-2.5973847336269307
41,176,44.75,114.0,0.10096269863690382,0.10025981871646794,-0.0007028799204358838,-0.696177825994607
41,177,44.75,114.25,0.12040477414969493,0.11707175659126479,-0.003333017558430143,-2.7681772437746712
41,178,44.75,114.5,0.11443224003069044,0.11140357224773997,-0.003028667782950467,-2.646690986856664
41,179,44.75,114.75,0.0926431586637897,0.0880029834593878,-0.004640175204401895,-5.008653926882508
41,180,44.75,115.0,0.1071094735038706,0.1055157812818045,-0.0015936922220660954,-1.4879096777639416
41,181,44.75,115.25,0.11210169956648414,0.10968302615336711,-0.002418673413117023,-2.157570690248617
41,182,44.75,115.5,0.1340886547848156,0.13062518057157768,-0.0034634742132379215,-2.5829733461015603
41,183,44.75,115.75,0.12405809574065735,0.11431103810957524,-0.009747057631082107,-7.856849303457203
41,184,44.75,116.0,0.14342508453579272,0.13383224304254737,-0.009592841493245352,-6.688398702565444
41,185,44.75,116.25,0.14058751414135984,0.12934940457239857,-0.011238109568961263,-7.993675425302291
41,186,44.75,116.5,0.14392167546374016,0.1384131078456569,-0.005508567618083243,-3.827476021477446
41,187,44.75,116.75,0.17915294774568793,0.17215252462808806,-0.00700042311759988,-3.9075121038684526
41,188,44.75,117.0,0.15406707380676257,0.1480044803865111,-0.0060625934202514775,-3.9350350924789015
41,189,44.75,117.25,0.14180639414963842,0.1396932193258314,-0.002113174823807018,-1.4901830319281173
41,190,44.75,117.5,0.14435317078779297,0.14585153181937266,0.001498361031579687,1.037982763663958
41,191,44.75,117.75,0.16457557880032464,0.17372748218619244,0.009151903385867799,5.560912167273354
41,192,44.75,118.0,0.1618727863215112,0.164285339508572,0.0024125531870607952,1.4904007287976064
41,193,44.75,118.25,0.16838987041193698,0.16495287899134348,-0.003436991420593505,-2.04109155270771
41,194,44.75,118.5,0.17811931594332994,0.16228266212999473,-0.01583665381333521,-8.89103673538347
41,195,44.75,118.75,0.16940113717257155,0.15741049478123592,-0.011990642391335626,-7.078253777671264
41,196,44.75,119.0,0.2033538638537102,0.19471430731030176,-0.00863955654340845,-4.2485332610270055
41,197,44.75,119.25,0.16916745423730223,0.16287094502236638,-0.006296509214935853,-3.722057084398355
41,198,44.75,119.5,0.18289187680183103,0.1766420470003705,-0.006249829801460521,-3.417226566181725
41,199,44.75,119.75,0.16502617746893525,0.15582258460435838,-0.009203592864576865,-5.577050263016218
41,200,44.75,120.0,0.17881718381693493,0.1738884167572608,-0.004928767059674127,-2.756316230055373
41,201,44.75,120.25,0.1762845299700369,0.16447659002231724,-0.01180793994771967,-6.6982281143595905
41,202,44.75,120.5,0.20043998565221888,0.18384069711243606,-0.01659928853978282,-8.281425727391568
41,203,44.75,120.75,0.18622474491016633,0.1746119110933905,-0.01161283381677583,-6.235924136922722
41,204,44.75,121.0,0.20558197381338306,0.1976496790490193,-0.007932294764363745,-3.858458315788077
41,205,44.75,121.25,0.18433528126465792,0.17937048034883238,-0.004964800915825546,-2.693353590134149
41,206,44.75,121.5,0.16585504809224022,0.16668147058202282,0.0008264224897825967,0.498279973560396
41,207,44.75,121.75,0.19141479725400382,0.19172201575479247,0.00030721850078865853,0.1604988251670979
41,208,44.75,122.0,0.1626281747534346,0.15986153732777014,-0.0027666374256644644,-1.7012042531123805
41,209,44.75,122.25,0.1857113533846404,0.16925660192559816,-0.01645475145904224,-8.860390686487325
41,210,44.75,122.5,0.1897402438451545,0.17616060554625906,-0.013579638298895441,-7.156962605138041
41,211,44.75,122.75,0.1709181487896264,0.15756721130378065,-0.01335093748584576,-7.811304756336135
41,212,44.75,123.0,0.18845992278042284,0.17756943456026292,-0.010890488220159922,-5.778675943133318
41,213,44.75,123.25,0.16210210422330887,0.15775774872409065,-0.0043443554992182165,-2.6800117864192017
41,214,44.75,123.5,0.1806726912948013,0.1734609526030933,-0.007211738691707992,-3.991604176605025
41,215,44.75,123.75,0.1689419249792361,0.15618425994692414,-0.01275766503231196,-7.551509214707923
41,216,44.75,124.0,0.1841192903199663,0.168745121434217,-0.0153741688857493,-8.350113048465348
41,217,44.75,124.25,0.19929870929325944,0.18730726986722113,-0.011991439426038308,-6.0168174036658835
41,218,44.75,124.5,0.23220971789128386,0.22125490695772132,-0.010954810933562542,-4.7176367264230405
41,219,44.75,124.75,0.2230928545505673,0.22143350716467375,-0.0016593473858935448,-0.743792260508025
41,220,44.75,125.0,0.2277733609817334,0.2261548651398017,-0.0016184958419316886,-0.7105729287023543
41,221,44.75,125.25,0.23663793888941353,0.23070387565002182,-0.005934063239391718,-2.5076550561762816
41,222,44.75,125.5,0.20125298136585695,0.1904906722216655,-0.010762309144191462,-5.3476520303700275
41,223,44.75,125.75,0.20286790900782625,0.19504741484453664,-0.007820494163289615,-3.854968585981687
41,224,44.75,126.0,0.2535825316172866,0.24273303492093817,-0.010849496696348437,-4.278487412817055
41,225,44.75,126.25,0.24692218726648357,0.24262243490531005,-0.0042997523611735255,-1.7413390059327245
41,226,44.75,126.5,0.25199688268803916,0.253918601187403,0.0019217184993638448,0.7625961396287771
41,227,44.75,126.75,0.2775140247206671,0.2779726126521468,0.00045858793147968147,0.165248560659691
41,228,44.75,127.0,0.28110796831049667,0.2849321827603233,0.003824214449826613,1.3604077012867142
41,229,44.75,127.25,0.30484177454861405,0.30949729321816755,0.004655518669553493,1.5271918281039476
41,230,44.75,127.5,0.31376848070621777,0.321471648436694,0.007703167730476246,2.45504829329519
41,231,44.75,127.75,0.2824450906994179,0.2910903136804883,0.0086452229810704,3.060850857652459
41,232,44.75,128.0,0.2713324810870651,0.2808393921947013,0.009506911107636185,3.503786597737117
41,233,44.75,128.25,0.2788155406795512,0.28867141643520255,0.009855875755651333,3.5349090411638513
41,234,44.75,128.5,0.2724137445658441,0.2758585730862875,0.003444828520443366,1.2645575302867031
41,235,44.75,128.75,0.21771722153636958,0.21965771368724338,0.0019404921508738016,0.8912901502142507
41,236,44.75,129.0,0.1978217872497942,0.19111090883331452,-0.0067108784164796875,-3.3923858993376217
41,237,44.75,129.25,0.21714264378575632,0.21156077501866022,-0.005581868767096099,-2.5705999843142036
41,238,44.75,129.5,0.1929961214740678,0.1906993961700185,-0.002296725304049313,-1.1900370258777018
41,239,44.75,129.75,0.1783367781290486,0.18045453924276356,0.00211776111371495,1.187506657870924
41,240,44.75,130.0,0.21780985198189326,0.22262027304079315,0.004810421058899894,2.2085415398472374
41,241,44.75,130.25,0.226377720495903,0.22625749327317907,-0.00012022722272392317,-0.053109123309729174
41,242,44.75,130.5,0.21860868056384114,0.21337195170583423,-0.005236728858006912,-2.395480748751699
41,243,44.75,130.75,0.21029636942929203,0.20335072697016018,-0.0069456424591318455,-3.302787622050308
41,244,44.75,131.0,0.18648529358880495,0.18264647381560953,-0.0038388197731954177,-2.058510727210432
42,42,44.5,80.5,0.16547135516240694,0.16495416964335008,-0.0005171855190568564,-0.31255289989572443
42,43,44.5,80.75,0.1752954951282773,0.1752857372832291,-9.757845048197211e-06,-0.005566512157689301
42,44,44.5,81.0,0.16208310848711258,0.16211025059915302,2.7142112040440258e-05,0.01674579929629025
42,45,44.5,81.25,0.16543375341929706,0.16147733975595885,-0.00395641366333821,-2.3915395628548395
42,46,44.5,81.5,0.16268900561518487,0.15618909031424472,-0.006499915300940157,-3.9953008971698303
42,47,44.5,81.75,0.16794289692380665,0.16136227253841579,-0.006580624385390865,-3.918370175772544
42,48,44.5,82.0,0.17576869264676365,0.1654462676238756,-0.010322425022888049,-5.872732434571084
42,49,44.5,82.25,0.21308916645597986,0.19748840030143117,-0.015600766154548695,-7.321238528459641
42,50,44.5,82.5,0.18515935951253615,0.16216194730227657,-0.022997412210259582,-12.420334716432496
42,51,44.5,82.75,0.1343180684415159,0.12115755669495744,-0.013160511746558454,-9.798020399830824
42,52,44.5,83.0,0.1460498124014099,0.1372595016429113,-0.008790310758498593,-6.018707325921724
42,53,44.5,83.25,0.20388224333228927,0.19019138753839523,-0.013690855793894036,-6.715080023707874
42,54,44.5,83.5,0.2206249215249818,0.197249518908825,-0.02337540261615681,-10.595087107378287
42,55,44.5,83.75,0.19677434054858786,0.17322993965403177,-0.02354440089455609,-11.965178401267448
42,56,44.5,84.0,0.1485849971960865,0.13469958728678158,-0.013885409909304924,-9.345095515249398
42,57,44.5,84.25,0.1704899552865263,0.1575648736541867,-0.012925081632339602,-7.581139669265349
42,58,44.5,84.5,0.15182152473764995,0.13959187853082697,-0.012229646206822986,-8.055278214308553
42,59,44.5,84.75,0.14632474569742943,0.13654055126821585,-0.009784194429213577,-6.686630058763507
42,60,44.5,85.0,0.14068484443084195,0.13421786696413054,-0.006466977466711404,-4.596783322947378
42,61,44.5,85.25,0.10472654695180389,0.1019855606584865,-0.002740986293317385,-2.6172793557098872
42,62,44.5,85.5,0.10944474825172995,0.10962568534621661,0.00018093709448666062,0.1653227746209381
42,63,44.5,85.75,0.09128609788498893,0.09094262817166876,-0.00034346971332016585,-0.3762563208177682
42,64,44.5,86.0,0.10187782903952061,0.10062726522386731,-0.001250563815653305,-1.2275132160189477
42,65,44.5,86.25,0.0973479009470545,0.09500854670816072,-0.0023393542388937816,-2.403086472471664
42,66,44.5,86.5,0.08163387520703257,0.07751213351371801,-0.004121741693314557,-5.0490579834184794
42,67,44.5,86.75,0.09006696538053188,0.08436334517381569,-0.005703620206716192,-6.332643919575244
42,68,44.5,87.0,0.0816776447773257,0.07567170210901084,-0.006005942668314862,-7.353227048464252
42,69,44.5,87.25,0.09125352480416435,0.08324898299576189,-0.00800454180840246,-8.771761776414332
42,70,44.5,87.5,0.11107321344669914,0.10284022685992787,-0.008232986586771268,-7.412216079191805
42,71,44.5,87.75,0.11801133241199233,0.11180907040205945,-0.006202262009932874,-5.255649506845666
42,72,44.5,88.0,0.08559940816766451,0.0797325589970599,-0.005866849170604607,-6.853843147038055
42,73,44.5,88.25,0.09229726715048629,0.08819434025803245,-0.00410292689245384,-4.445339519927727
42,74,44.5,88.5,0.0921476448531917,0.09126165976409378,-0.0008859850890979154,-0.9614842468404418
42,75,44.5,88.75,0.09485422561956272,0.09255174359405517,-0.002302482025507549,-2.4273900403153843
42,76,44.5,89.0,0.08455586097232956,0.08288106140798251,-0.001674799564347046,-1.9807019230696672
42,77,44.5,89.25,0.08835513583028526,0.08892386054194806,0.0005687247116628047,0.6436804225565622
42,78,44.5,89.5,0.1085413806715211,0.1084231555150096,-0.00011822515651149779,-0.10892173637378237
42,79,44.5,89.75,0.09511901111420501,0.09453467523449455,-0.0005843358797104625,-0.6143208101783958
42,80,44.5,90.0,0.10552193764558807,0.10531203545534099,-0.0002099021902470799,-0.19891805905997412
42,81,44.5,90.25,0.08106034647051605,0.08293279409502816,0.001872447624512108,2.309942784655097
42,82,44.5,90.5,0.0872157711153663,0.08859625760655063,0.0013804864911843295,1.5828404353133163
42,83,44.5,90.75,0.07397041753600408,0.07461232477609747,0.0006419072400933867,0.8677891263503376
42,84,44.5,91.0,0.07684432739511268,0.07786078231897753,0.0010164549238648457,1.3227455536678854
42,85,44.5,91.25,0.06087257475331411,0.06027091029859547,-0.0006016644547186395,-0.9883998781994724
42,86,44.5,91.5,0.06460423000102791,0.06310756027270739,-0.001496669728320521,-2.316674509233695
42,87,44.5,91.75,0.073847966529226,0.07244945218151222,-0.001398514347713778,-1.8937750265070645
42,88,44.5,92.0,0.08913849696436173,0.08874208737305334,-0.0003964095913083915,-0.44471199852840143
42,89,44.5,92.25,0.07405117321420687,0.07442446000245562,0.0003732867882487445,0.5040930103415683
42,90,44.5,92.5,0.06175662358254043,0.06304132201761636,0.0012846984350759344,2.080260157615124
42,91,44.5,92.75,0.03761647576517129,0.03973464211998025,0.0021181663548089577,5.630953755561934
42,92,44.5,93.0,0.02198129528837943,0.022269624277219763,0.0002883289888403334,1.3117015401397234
42,93,44.5,93.25,0.012179716614174104,0.013845178383828389,0.0016654617696542848,13.674060098542107
42,94,44.5,93.5,0.020331192552446153,0.02090457671870545,0.0005733841662592977,2.820219053949744
42,95,44.5,93.75,0.020907036498763652,0.01877487607025094,-0.0021321604285127124,-10.19829103296777
42,96,44.5,94.0,0.019025464984206784,0.014844580453685939,-0.004180884530520845,-21.97520288724316
42,97,44.5,94.25,0.034016733324354974,0.028315045758412875,-0.005701687565942099,-16.761420068104716
42,166,44.5,111.5,0.07277605059271822,0.07158240418792056,-0.0011936464047976603,-1.6401637559006168
42,167,44.5,111.75,0.0684876717011402,0.06964088045282402,0.0011532087516838152,1.6838194715044112
42,168,44.5,112.0,0.08578578110721347,0.08986995389574466,0.004084172788531196,4.76089712749351
42,169,44.5,112.25,0.07406019078376491,0.07792497735236961,0.0038647865686047,5.218439930689348
42,170,44.5,112.5,0.07967344078635166,0.08009506748003255,0.0004216266936808849,0.5291935298884581
42,171,44.5,112.75,0.09121946098765658,0.09232240152916552,0.0011029405415089316,1.2091066199768234
42,172,44.5,113.0,0.08813737707693577,0.08851290188108826,0.00037552480415249667,0.4260675965257036
42,173,44.5,113.25,0.10411844851341101,0.10219059664267136,-0.0019278518707396552,-1.8515948885766749
42,174,44.5,113.5,0.10706433412404281,0.10366686444992229,-0.0033974696741205235,-3.1732973467936354
42,175,44.5,113.75,0.12745009584002068,0.12442902013066921,-0.0030210757093514645,-2.3703989310008935
42,176,44.5,114.0,0.09377176650969118,0.09442508901067741,0.0006533225009862226,0.6967155736782484
42,177,44.5,114.25,0.13020364682670743,0.13039740588768556,0.000193759060978127,0.1488123149392334
42,178,44.5,114.5,0.11902040573102436,0.11923707950026151,0.00021667376923714676,0.1820475807541863
42,179,44.5,114.75,0.0857912609874175,0.08759477679302596,0.0018035158056084605,2.1022138908448627
42,180,44.5,115.0,0.09134125821155144,0.09517191305522811,0.003830654843676673,4.193783749731872
42,181,44.5,115.25,0.10423231840650438,0.10750441160092822,0.003272093194423842,3.1392309453030975
42,182,44.5,115.5,0.12582033690307856,0.12510742532766697,-0.00071291157541159,-0.566610766557363
42,183,44.5,115.75,0.1231948796143543,0.12341663011097775,0.00022175049662345736,0.17999976729359105
42,184,44.5,116.0,0.13836681715782764,0.13930224187261658,0.0009354247147889405,0.6760469988421801
42,185,44.5,116.25,0.12553498742366442,0.12371240067209575,-0.0018225867515686694,-1.4518556053362826
42,186,44.5,116.5,0.11234461984953109,0.11127157597193524,-0.0010730438775958528,-0.9551359727177282
42,187,44.5,116.75,0.08544822800942256,0.0829748300348552,-0.0024733979745673595,-2.894615876989998
42,188,44.5,117.0,0.1231213814233307,0.11958366329317077,-0.0035377181301599336,-2.8733580546794926
42,189,44.5,117.25,0.13854979310128682,0.14288890702875012,0.004339113927463306,3.131808305401941
42,190,44.5,117.5,0.15252304347712015,0.15996997200162436,0.007446928524504209,4.882494051216148
42,191,44.5,117.75,0.1390786006075452,0.14632484990611774,0.007246249298572538,5.210182779319264
42,192,44.5,118.0,0.1625982318387868,0.16430722474581505,0.0017089929070282506,1.0510525776951167
42,193,44.5,118.25,0.15860367910146977,0.15326255168944053,-0.005341127412029245,-3.3675936411362537
42,194,44.5,118.5,0.1689684743204281,0.15952483428981407,-0.009443640030614042,-5.588995265889263
42,195,44.5,118.75,0.1798840254908029,0.16944471725141497,-0.010439308239387934,-5.8033548064676115
42,196,44.5,119.0,0.17375364706672375,0.16718215234420658,-0.006571494722517168,-3.782075849028726
42,197,44.5,119.25,0.20433416056053083,0.2052883394815145,0.0009541789209836782,0.46696984897981236
42,198,44.5,119.5,0.1627079200806688,0.15837201989117136,-0.004335900189497449,-2.6648365902211504
42,199,44.5,119.75,0.18942857553293413,0.18137724378392056,-0.008051331749013568,-4.250325868925599
42,200,44.5,120.0,0.19228612753706711,0.18207405957900877,-0.010212067958058346,-5.310870882294803
42,201,44.5,120.25,0.1637839744784002,0.15247083041841397,-0.011313144059986235,-6.907357142855395
42,202,44.5,120.5,0.2015743088757902,0.18539250907864735,-0.01618179979714285,-8.027709427551134
42,203,44.5,120.75,0.22137398560869193,0.1972874192409934,-0.024086566367698514,-10.880486386632047
42,204,44.5,121.0,0.17981577670612553,0.16420812536004176,-0.015607651346083773,-8.679800867301813
42,205,44.5,121.25,0.18801537396897083,0.17820261194620995,-0.00981276202276088,-5.219127465810498
42,206,44.5,121.5,0.17735702607906623,0.1664511427201646,-0.010905883358901636,-6.1491126683866275
42,207,44.5,121.75,0.18927351261176983,0.17696561604103822,-0.012307896570731613,-6.502704155957137
42,208,44.5,122.0,0.19296302521633407,0.17965366549741307,-0.013309359718920999,-6.897362696298762
42,209,44.5,122.25,0.19042470655140886,0.17398670978337835,-0.01643799676803051,-8.632281527813594
42,210,44.5,122.5,0.1804882880343401,0.1665903829559469,-0.013897905078393225,-7.700170038594957
42,211,44.5,122.75,0.16441464235615239,0.15467882939410144,-0.00973581296205095,-5.921499948259709
42,212,44.5,123.0,0.1575631662131785,0.15645126981242907,-0.0011118964007494347,-0.7056829508268896
42,213,44.5,123.25,0.20620019886311658,0.2049282389805384,-0.0012719598825781664,-0.6168567681268537
42,214,44.5,123.5,0.20020812018054152,0.1958808425905361,-0.004327277590005424,-2.1613896509807984
42,215,44.5,123.75,0.24136948469525443,0.2253543748943534,-0.01601510980090104,-6.63510129340551
42,216,44.5,124.0,0.20996194699509765,0.20496319360965692,-0.0049987533854407296,-2.3807901655424466
42,217,44.5,124.25,0.22522259738681605,0.2245421845446095,-0.0006804128422065459,-0.3021068268020851
42,218,44.5,124.5,0.21783363082879154,0.22255405461704914,0.0047204237882575995,2.16698577271921
42,219,44.5,124.75,0.2128588258670321,0.21829738806354743,0.00543856219651534,2.5550090180017633
42,220,44.5,125.0,0.23049675513712442,0.23477744203759415,0.004280686900469732,1.857157120464935
42,221,44.5,125.25,0.25075831041278196,0.24597155465933918,-0.004786755753442784,-1.9089121096577573
42,222,44.5,125.5,0.24562336047187078,0.23164078969110274,-0.013982570780768033,-5.692687679993427
42,223,44.5,125.75,0.2736753578702493,0.2634087716676176,-0.010266586202631711,-3.751373993817574
